FAFB,BANC,MCNS
720575940631999951,720575941543171333,110021
720575940617407705,720575941630753004,108266
720575940639337936,720575941485135501,97069
720575940633841325,720575941592943062,146135
720575940611861427,720575941593647653,543309
720575940631685480,720575941721933882,109239
720575940637612260,720575941638721567,106508
720575940627887356,720575941469166967,550235
720575940629933762,720575941588951550,69549
720575940624653035,720575941545969084,110046
720575940622298637,720575941477149290,105226
720575940623100906,720575941469297015,88885
720575940605547552,720575941525708388,107800
720575940626736808,720575941465465430,107660
720575940628876076,720575941482420221,78699
720575940631725452,720575941469780343,65617
720575940626510232,720575941461022675,85872
720575940632007860,720575941479513423,95274
720575940637555853,720575941574139535,550692
720575940639743310,720575941497592905,97910
720575940647192708,720575941624259948,132196
720575940627306261,720575941471937120,172559
720575940631339700,720575941501888855,114794
720575940644958487,720575941669436583,98125
720575940630978391,720575941485117190,108799
720575940605550624,720575941450694010,54321
720575940619810982,720575941473517610,102215
720575940617483094,720575941701320154,91214
720575940627932232,720575941507142750,97676
720575940646818868,720575941566769966,66557
720575940624279444,720575941403318128,106139
720575940628929079,720575941627754022,201344
720575940613965231,720575941543536901,182512
720575940623237011,720575941506467106,549361
720575940619984469,720575941477123178,124603
720575940629508347,720575941721790266,112949
720575940629436030,720575941613985945,97643
720575940623118374,720575941430759049,71607
720575940622908745,720575941558858990,61925
720575940611937266,720575941593340709,123160
720575940627632138,720575941593177814,109086
720575940623124938,720575941638676255,98064
720575940627133457,720575941546106044,104126
720575940623041609,720575941471865440,50503
720575940634414999,720575941552396935,101150
720575940620190656,720575941460827859,132408
720575940626578045,720575941592448296,109148
720575940641180123,720575941545094249,94455
720575940623645959,720575941563908962,117828
720575940622048168,720575941598219200,130089
720575940626419986,720575941555430308,543825
720575940612499222,720575941565162391,108688
720575940638388314,720575941651438833,140853
720575940629472382,720575941609773130,124686
720575940636861808,720575941483231162,524927
720575940622329769,720575941480488611,58375
720575940617323035,720575941478704770,542214
720575940619288478,720575941488983861,56598
720575940648701572,720575941613523353,532360
720575940622840489,720575941460426948,111382
720575940627061690,720575941537807602,526911
720575940636681358,720575941569323378,81101
720575940614527594,720575941352544304,537663
720575940638027965,720575941546920372,106513
720575940620002068,720575941551350783,179450
720575940632810797,720575941439702363,115842
720575940610735970,720575941552310846,89050
720575940611600298,720575941596080005,90733
720575940625042695,720575941532095205,130130
720575940640266037,720575941476715313,537956
720575940639055450,720575941416369948,96668
720575940625441684,720575941521521591,544525
720575940623278806,720575941351446576,537187
720575940616840790,720575941611769190,98221
720575940613481565,720575941567607342,195931
720575940623556839,720575941477142849,138933
720575940628103428,720575941651231473,66420
720575940638121188,720575941489828046,101273
720575940608992469,720575941451493959,77243
720575940630719340,720575941506893441,90415
720575940620419824,720575941519057006,165464
720575940619631158,720575941536074467,99361
720575940632116388,720575941538479821,107699
720575940638350406,720575941550877502,175574
720575940618714235,720575941450230906,581256
720575940617936197,720575941514038019,100148
720575940623864759,720575941572106910,114824
720575940617196759,720575941543491845,117158
720575940617252923,720575941552397191,99841
720575940631740970,720575941462499853,115241
720575940627817948,720575941624874122,146360
720575940609351516,720575941490744782,158074
720575940631716781,720575941702002138,123755
720575940622692621,720575941584104543,122313
720575940626808350,720575941505875877,30958
720575940640648280,720575941632413893,57035
720575940629069527,720575941569310708,530094
720575940616575500,720575941545968060,554180
720575940607291314,720575941557650654,120450
720575940618830144,720575941614825881,541476
720575940632256583,720575941574688950,70019
720575940618931229,720575941574438409,19551
720575940625120492,720575941555059539,114314
720575940626873718,720575941530686437,539791
720575940627119178,720575941502591794,554129
720575940624932366,720575941441297243,111437
720575940640909264,720575941592310635,77230
720575940604831456,720575941564870663,109107
720575940640113792,720575941652317969,550376
720575940620228212,720575941457424368,103875
720575940631879480,720575941454521395,108404
720575940634115952,720575941595917957,149845
720575940623002893,720575941666937075,552064
720575940623363050,720575941508023621,81179
720575940636748766,720575941689247195,72057
720575940624748327,720575941475742238,173397
720575940628007015,720575941510061522,106001
720575940627807877,720575941539997389,541739
720575940620723521,720575941489433801,115848
720575940613916847,720575941686616047,53201
720575940611214573,720575941440998591,49267
720575940634723735,720575941481149382,535639
720575940624699796,720575941473790048,90461
720575940631420268,720575941532204261,49504
720575940632600680,720575941512567884,550374
720575940623095748,720575941498130043,28645
720575940624218564,720575941480596866,44982
720575940635661466,720575941596155013,61863
720575940611644529,720575941657879576,10228
720575940629192975,720575941594551847,65991
720575940625588412,720575941409335467,57264
720575940629276145,720575941476697905,62409
720575940621781825,720575941534259210,36387
720575940631914839,720575941478501482,45166
720575940617709457,720575941584997854,83148
720575940628302357,720575941462620941,125814
720575940626174553,720575941453157545,86772
720575940638202714,720575941449693789,165300
720575940631464207,720575941560956019,52009
720575940620598950,720575941574557193,28802
720575940621317871,720575941515511395,54059
720575940626506314,720575941606299501,44044
720575940618360721,720575941505104965,531713
720575940610059076,720575941501678571,35145
720575940647756596,720575941557984676,16955
720575940652846326,720575941440083407,26108
720575940630682732,720575941669920423,65739
720575940637257102,720575941462198672,71049
720575940623390422,720575941451977594,68333
720575940625442306,720575941488831541,32657
720575940611628786,720575941663065980,26450
720575940616088991,720575941624444810,32111
720575940617879710,720575941431233673,29092
720575940606212786,720575941595873063,531169
720575940622975743,720575941461406989,113444
720575940625964476,720575941534746602,35779
720575940633474079,720575941433996064,40106
720575940638609571,720575941452272967,82420
720575940623878122,720575941612909331,82742
720575940627504390,720575941430930936,533151
720575940639680419,720575941607289453,82287
720575940616269836,720575941626390329,52897
720575940639890485,720575941536931560,535714
720575940623374067,720575941535120922,64095
720575940631527698,720575941485781826,67399
720575940630440407,720575941625620379,543062
720575940613143002,720575941643764129,531215
720575940628652273,720575941552973466,133269
720575940630676224,720575941687652847,111203
720575940617374038,720575941603133881,546525
720575940621937178,720575941526100738,100155
720575940644890647,720575941407121838,111634
720575940623336973,720575941617264341,128891
720575940612599665,720575941498410721,119154
720575940620993984,720575941446553620,112345
720575940635184491,720575941563537810,118612
720575940637028238,720575941413138324,102821
720575940632839727,720575941562688146,133412
720575940640970960,720575941654347988,135272
720575940646493550,720575941652501777,135968
720575940638373685,720575941595919749,97794
720575940627558031,720575941611843501,105697
720575940626815490,720575941514056441,131600
720575940612590515,720575941475987265,123200
720575940620983387,720575941436448044,123099
720575940642026203,720575941578330193,186621
720575940629434234,720575941506785093,62730
720575940638878534,720575941474823978,57363
720575940639863923,720575941687330316,66194
